date,ticker,nav,close,aum,shares_outstanding,daily_share_change,estimated_flow,price_effect,aum_change,residual,premium_discount,quality_flag
2022-03-25,EWY,70.7789,70.17,4260889900,60200000.0,-550000.0,-38928396.0,-36304747.0,-75233143.0,-0.0,-0.86,normal
2022-03-28,EWY,70.7536,70.88,4259365396,60200000.0,0.0,0.0,-1524505.0,-1524504.0,1.0,0.179,normal
2022-03-29,EWY,71.8131,72.5,4323151630,60200000.0,0.0,0.0,63786234.0,63786234.0,-0.0,0.956,normal
2022-03-30,EWY,71.744,71.55,4290288688,59800000.0,-400000.0,-28697583.0,-4165358.0,-32862942.0,-0.0,-0.27,normal
2022-03-31,EWY,71.6285,71.23,4283384001,59800000.0,0.0,0.0,-6904687.0,-6904687.0,0.0,-0.556,normal
2022-04-01,EWY,71.2968,71.02,4263547564,59800000.0,0.0,0.0,-19836437.0,-19836437.0,0.0,-0.388,normal
2022-04-04,EWY,72.1596,72.03,4315145515,59800000.0,0.0,0.0,51597952.0,51597951.0,-1.0,-0.18,normal
2022-04-05,EWY,71.3397,70.86,4266115435,59800000.0,0.0,0.0,-49030080.0,-49030080.0,-0.0,-0.672,normal
2022-04-06,EWY,70.5802,69.99,4220695422,59800000.0,0.0,0.0,-45420014.0,-45420013.0,1.0,-0.836,normal
2022-04-07,EWY,69.9287,69.55,4181733928,59800000.0,0.0,0.0,-38961494.0,-38961494.0,-0.0,-0.541,normal
2022-04-08,EWY,69.5456,68.9,4158824787,59800000.0,0.0,0.0,-22909141.0,-22909141.0,-0.0,-0.928,normal
2022-04-11,EWY,68.7653,68.38,4112163026,59800000.0,0.0,0.0,-46661761.0,-46661761.0,-0.0,-0.56,normal
2022-04-12,EWY,68.3942,68.52,4072874967,59550000.0,-250000.0,-17098552.0,-22189508.0,-39288059.0,0.0,0.184,normal
2022-04-13,EWY,70.2143,70.25,4181263292,59550000.0,0.0,0.0,108388325.0,108388325.0,0.0,0.051,normal
2022-04-14,EWY,69.3723,68.73,4117247786,59350000.0,-200000.0,-13874466.0,-50141040.0,-64015506.0,0.0,-0.926,normal
2022-04-18,EWY,68.8486,68.68,3989773646,57950000.0,-1400000.0,-96387974.0,-31086165.0,-127474140.0,-1.0,-0.245,normal
2022-04-19,EWY,69.5267,69.17,4029072787,57950000.0,0.0,0.0,39299140.0,39299141.0,1.0,-0.513,normal
2022-04-20,EWY,69.5128,69.57,4010891330,57700000.0,-250000.0,-17378212.0,-803245.0,-18181457.0,-0.0,0.082,normal
2022-04-21,EWY,68.7955,68.32,3969500408,57700000.0,0.0,0.0,-41390922.0,-41390922.0,-0.0,-0.691,normal
2022-04-22,EWY,67.9941,67.51,3923258704,57700000.0,0.0,0.0,-46241703.0,-46241704.0,-1.0,-0.712,normal
2022-04-25,EWY,67.326,67.03,3884710950,57700000.0,0.0,0.0,-38547754.0,-38547754.0,0.0,-0.44,normal
2022-04-26,EWY,66.2422,65.13,3822173440,57700000.0,0.0,0.0,-62537510.0,-62537510.0,0.0,-1.679,normal
2022-04-27,EWY,65.5968,65.2,3758698646,57300000.0,-400000.0,-26238734.0,-37236060.0,-63474794.0,0.0,-0.605,normal
2022-04-28,EWY,66.7749,66.35,3806167875,57000000.0,-300000.0,-20032462.0,67501692.0,47469229.0,-0.0,-0.636,normal
2022-04-29,EWY,66.9661,66.64,3790282505,56600000.0,-400000.0,-26786449.0,10901079.0,-15885370.0,-0.0,-0.487,normal
2022-05-02,EWY,67.0229,66.86,3793498461,56600000.0,0.0,0.0,3215955.0,3215956.0,1.0,-0.243,normal
2022-05-03,EWY,67.1762,67.07,3802175127,56600000.0,0.0,0.0,8676667.0,8676666.0,-1.0,-0.158,normal
2022-05-04,EWY,68.088,68.26,3853781592,56600000.0,0.0,0.0,51606465.0,51606465.0,-0.0,0.253,normal
2022-05-05,EWY,66.4552,65.88,3734783476,56200000.0,-400000.0,-26582089.0,-92416027.0,-118998116.0,-0.0,-0.866,normal
2022-05-06,EWY,65.8817,66.13,3702550304,56200000.0,0.0,0.0,-32233173.0,-32233172.0,1.0,0.377,normal
2022-05-09,EWY,64.404,64.01,3609845657,56050000.0,-150000.0,-9660604.0,-83044042.0,-92704647.0,-1.0,-0.612,normal
2022-05-10,EWY,64.354,64.3,3607039794,56050000.0,0.0,0.0,-2805863.0,-2805863.0,0.0,-0.084,normal
2022-05-11,EWY,64.0147,63.6,3588021413,56050000.0,0.0,0.0,-19018382.0,-19018381.0,1.0,-0.648,normal
2022-05-12,EWY,62.848,62.68,3522632082,56050000.0,0.0,0.0,-65389331.0,-65389331.0,0.0,-0.267,normal
2022-05-13,EWY,65.2517,65.49,3657356160,56050000.0,0.0,0.0,134724078.0,134724078.0,-0.0,0.365,normal
2022-05-16,EWY,64.6867,64.74,3625690152,56050000.0,0.0,0.0,-31666008.0,-31666008.0,-0.0,0.082,normal
2022-05-17,EWY,66.0899,66.44,3704336205,56050000.0,0.0,0.0,78646053.0,78646053.0,-0.0,0.53,normal
2022-05-18,EWY,64.7692,64.23,3630311194,56050000.0,0.0,0.0,-74025011.0,-74025011.0,-0.0,-0.832,normal
2022-05-19,EWY,64.8047,65.47,3632301641,56050000.0,0.0,0.0,1990448.0,1990447.0,-1.0,1.027,normal
2022-05-20,EWY,65.955,66.12,3696778030,56050000.0,0.0,0.0,64476389.0,64476389.0,0.0,0.25,normal
2022-05-23,EWY,67.0701,67.13,3759278432,56050000.0,0.0,0.0,62500402.0,62500402.0,-0.0,0.089,normal
2022-05-24,EWY,65.7452,66.12,3685015994,56050000.0,0.0,0.0,-74262439.0,-74262438.0,1.0,0.57,normal
2022-05-25,EWY,66.0849,66.0,3704056515,56050000.0,0.0,0.0,19040521.0,19040521.0,-0.0,-0.128,normal
2022-05-26,EWY,66.4051,66.56,3722008097,56050000.0,0.0,0.0,17951582.0,17951582.0,0.0,0.233,normal
2022-05-27,EWY,67.5649,67.6,3787010739,56050000.0,0.0,0.0,65002642.0,65002642.0,-0.0,0.052,normal
2022-05-31,EWY,68.8519,68.04,3859150452,56050000.0,0.0,0.0,72139713.0,72139713.0,-0.0,-1.179,normal
2022-06-01,EWY,68.8125,67.61,3856943035,56050000.0,0.0,0.0,-2207417.0,-2207417.0,0.0,-1.748,normal
2022-06-02,EWY,68.2568,68.6,3825794481,56050000.0,0.0,0.0,-31148554.0,-31148554.0,0.0,0.503,normal
2022-06-03,EWY,67.5113,67.02,3784008813,56050000.0,0.0,0.0,-41785667.0,-41785668.0,-1.0,-0.728,normal
2022-06-06,EWY,67.8524,66.89,3803126291,56050000.0,0.0,0.0,19117478.0,19117478.0,0.0,-1.418,normal
2022-06-07,EWY,66.6299,66.5,3734604606,56050000.0,0.0,0.0,-68521685.0,-68521685.0,0.0,-0.195,normal
2022-06-08,EWY,66.1904,66.03,3709969958,56050000.0,0.0,0.0,-24634648.0,-24634648.0,-0.0,-0.242,normal
2022-06-09,EWY,65.6507,64.78,3679722912,56050000.0,0.0,0.0,-30247046.0,-30247046.0,0.0,-1.326,normal
2022-06-10,EWY,63.8471,63.13,3578629843,56050000.0,0.0,0.0,-101093069.0,-101093069.0,0.0,-1.123,normal
2022-06-13,EWY,61.2083,60.26,3430727961,56050000.0,0.0,0.0,-147901881.0,-147901882.0,-1.0,-1.549,normal
2022-06-14,EWY,61.1447,60.96,3378245228,55250000.0,-800000.0,-48915768.0,-3566966.0,-52482733.0,1.0,-0.302,normal
2022-06-15,EWY,60.8795,61.0,3345329624,54950000.0,-300000.0,-18263856.0,-14651748.0,-32915604.0,-0.0,0.198,normal
2022-06-16,EWY,59.76,59.24,3230025460,54050000.0,-900000.0,-53783958.0,-61520207.0,-115304164.0,0.0,-0.87,normal
2022-06-17,EWY,60.0647,59.7,3141384699,52300000.0,-1750000.0,-105113255.0,16472494.0,-88640761.0,-0.0,-0.607,normal
2022-06-21,EWY,59.687,59.57,3106706736,52050000.0,-250000.0,-14921742.0,-19756220.0,-34677963.0,-0.0,-0.196,normal
2022-06-22,EWY,57.925,57.81,3014998176,52050000.0,0.0,0.0,-91708561.0,-91708560.0,1.0,-0.199,normal
2022-06-23,EWY,57.0807,57.22,2971050331,52050000.0,0.0,0.0,-43947845.0,-43947845.0,-0.0,0.244,normal
2022-06-24,EWY,59.0048,59.5,3000395351,50850000.0,-1200000.0,-70805790.0,100150810.0,29345020.0,-0.0,0.839,normal
2022-06-27,EWY,59.5172,59.5,3026450179,50850000.0,0.0,0.0,26054828.0,26054828.0,-0.0,-0.029,normal
2022-06-28,EWY,59.4778,59.06,3024448367,50850000.0,0.0,0.0,-2001812.0,-2001812.0,-0.0,-0.703,normal
2022-06-29,EWY,58.369,58.15,2968061260,50850000.0,0.0,0.0,-56387107.0,-56387107.0,0.0,-0.375,normal
2022-06-30,EWY,57.8321,58.19,2940760454,50850000.0,0.0,0.0,-27300806.0,-27300806.0,-0.0,0.619,normal
2022-07-01,EWY,57.3706,57.4,2917297400,50850000.0,0.0,0.0,-23463054.0,-23463054.0,0.0,0.051,normal
2022-07-05,EWY,57.4772,57.0,2922713789,50850000.0,0.0,0.0,5416389.0,5416389.0,-0.0,-0.83,normal
2022-07-06,EWY,56.5606,56.52,2876105849,50850000.0,0.0,0.0,-46607940.0,-46607940.0,0.0,-0.072,normal
2022-07-07,EWY,57.9211,57.88,2927909886,50550000.0,-300000.0,-17376320.0,69180357.0,51804037.0,-0.0,-0.071,normal
2022-07-08,EWY,58.0948,58.3,2936694111,50550000.0,0.0,0.0,8784225.0,8784225.0,-0.0,0.353,normal
2022-07-11,EWY,57.0641,56.63,2884588637,50550000.0,0.0,0.0,-52105474.0,-52105474.0,0.0,-0.761,normal
2022-07-12,EWY,56.5033,56.58,2856240753,50550000.0,0.0,0.0,-28347884.0,-28347884.0,-0.0,0.136,normal
2022-07-13,EWY,56.9642,57.0,2879541826,50550000.0,0.0,0.0,23301073.0,23301073.0,-0.0,0.063,normal
2022-07-14,EWY,56.3922,55.96,2850627530,50550000.0,0.0,0.0,-28914297.0,-28914296.0,1.0,-0.766,normal
2022-07-15,EWY,56.8002,56.85,2871248947,50550000.0,0.0,0.0,20621418.0,20621417.0,-1.0,0.088,normal
2022-07-18,EWY,57.4957,57.28,2906408595,50550000.0,0.0,0.0,35159648.0,35159648.0,-0.0,-0.375,normal
2022-07-19,EWY,58.6635,58.69,2965441290,50550000.0,0.0,0.0,59032694.0,59032695.0,1.0,0.045,normal
2022-07-20,EWY,58.4629,58.26,2955298129,50550000.0,0.0,0.0,-10143161.0,-10143161.0,-0.0,-0.347,normal
2022-07-21,EWY,59.5022,59.22,3007836412,50550000.0,0.0,0.0,52538283.0,52538283.0,-0.0,-0.474,normal
2022-07-22,EWY,58.4248,58.47,2953373640,50550000.0,0.0,0.0,-54462772.0,-54462772.0,0.0,0.077,normal
2022-07-25,EWY,58.8669,58.78,2975719672,50550000.0,0.0,0.0,22346032.0,22346032.0,0.0,-0.148,normal
2022-07-26,EWY,58.9685,58.63,2980858989,50550000.0,0.0,0.0,5139317.0,5139317.0,-0.0,-0.574,normal
2022-07-27,EWY,59.6354,59.84,3014568004,50550000.0,0.0,0.0,33709015.0,33709015.0,0.0,0.343,normal
2022-07-28,EWY,60.5037,60.52,3058461479,50550000.0,0.0,0.0,43893475.0,43893475.0,0.0,0.027,normal
2022-07-29,EWY,60.5963,60.55,3063143673,50550000.0,0.0,0.0,4682194.0,4682194.0,0.0,-0.076,normal
2022-08-01,EWY,60.1681,59.86,3041497708,50550000.0,0.0,0.0,-21645965.0,-21645965.0,-0.0,-0.512,normal
2022-08-02,EWY,59.8335,59.43,3024581605,50550000.0,0.0,0.0,-16916103.0,-16916103.0,-0.0,-0.674,normal
2022-08-03,EWY,60.525,60.46,3041382707,50250000.0,-300000.0,-18157509.0,34958611.0,16801102.0,-0.0,-0.107,normal
2022-08-04,EWY,60.5205,60.73,3041154371,50250000.0,0.0,0.0,-228336.0,-228336.0,0.0,0.346,normal
2022-08-05,EWY,61.1315,60.73,3071857021,50250000.0,0.0,0.0,30702650.0,30702650.0,0.0,-0.657,normal
2022-08-08,EWY,61.0062,61.06,3065562856,50250000.0,0.0,0.0,-6294164.0,-6294165.0,-1.0,0.088,normal
2022-08-09,EWY,61.1318,60.78,3071873955,50250000.0,0.0,0.0,6311098.0,6311099.0,1.0,-0.576,normal
2022-08-10,EWY,61.2595,61.58,3078292136,50250000.0,0.0,0.0,6418181.0,6418181.0,-0.0,0.523,normal
2022-08-11,EWY,61.6967,61.32,3100261235,50250000.0,0.0,0.0,21969099.0,21969099.0,-0.0,-0.611,normal
2022-08-12,EWY,62.2472,62.19,3127919740,50250000.0,0.0,0.0,27658505.0,27658505.0,0.0,-0.092,normal
2022-08-15,EWY,62.1692,61.56,3124002049,50250000.0,0.0,0.0,-3917691.0,-3917691.0,0.0,-0.98,normal
2022-08-16,EWY,61.8258,61.61,3106747857,50250000.0,0.0,0.0,-17254192.0,-17254192.0,-0.0,-0.349,normal
2022-08-17,EWY,61.0197,60.67,3066241081,50250000.0,0.0,0.0,-40506776.0,-40506776.0,0.0,-0.573,normal
2022-08-18,EWY,60.557,60.04,3042987592,50250000.0,0.0,0.0,-23253489.0,-23253489.0,-0.0,-0.854,normal
2022-08-19,EWY,59.4889,58.92,2989316522,50250000.0,0.0,0.0,-53671070.0,-53671070.0,0.0,-0.956,normal
2022-08-22,EWY,58.148,57.8,2921936447,50250000.0,0.0,0.0,-67380074.0,-67380075.0,-1.0,-0.599,normal
2022-08-23,EWY,57.7277,58.08,2900817830,50250000.0,0.0,0.0,-21118618.0,-21118617.0,1.0,0.61,normal
2022-08-24,EWY,58.2277,58.42,2925943935,50250000.0,0.0,0.0,25126105.0,25126105.0,-0.0,0.33,normal
2022-08-25,EWY,59.285,59.62,2979072506,50250000.0,0.0,0.0,53128571.0,53128571.0,-0.0,0.565,normal
2022-08-26,EWY,58.2137,57.89,2936879197,50450000.0,200000.0,11642732.0,-53836041.0,-42193309.0,-0.0,-0.556,normal
2022-08-29,EWY,57.1582,57.28,2895062627,50650000.0,200000.0,11431639.0,-53248209.0,-41816570.0,0.0,0.213,normal
2022-08-30,EWY,57.356,57.23,2905082869,50650000.0,0.0,0.0,10020241.0,10020242.0,1.0,-0.22,normal
2022-08-31,EWY,58.4322,57.91,2959589968,50650000.0,0.0,0.0,54507099.0,54507099.0,0.0,-0.894,normal
2022-09-01,EWY,56.8826,56.68,2881103487,50650000.0,0.0,0.0,-78486480.0,-78486481.0,-1.0,-0.356,normal
2022-09-02,EWY,55.8867,55.93,2830661355,50650000.0,0.0,0.0,-50442132.0,-50442132.0,0.0,0.077,normal
2022-09-06,EWY,55.4105,54.96,2806541065,50650000.0,0.0,0.0,-24120290.0,-24120290.0,-0.0,-0.813,normal
2022-09-07,EWY,55.0094,55.29,2786227781,50650000.0,0.0,0.0,-20313284.0,-20313284.0,-0.0,0.51,normal
2022-09-08,EWY,54.7992,54.67,2775579936,50650000.0,0.0,0.0,-10647846.0,-10647845.0,1.0,-0.236,normal
2022-09-09,EWY,55.3581,55.85,2803888221,50650000.0,0.0,0.0,28308285.0,28308285.0,-0.0,0.889,normal
2022-09-12,EWY,55.6784,56.33,2820112176,50650000.0,0.0,0.0,16223955.0,16223955.0,0.0,1.17,normal
2022-09-13,EWY,55.2155,54.5,2796667000,50650000.0,0.0,0.0,-23445176.0,-23445176.0,-0.0,-1.296,normal
2022-09-14,EWY,54.9995,55.1,2788474143,50700000.0,50000.0,2749974.0,-10942831.0,-8192857.0,-0.0,0.183,normal
2022-09-15,EWY,54.0958,53.95,2737245304,50600000.0,-100000.0,-5409576.0,-45819263.0,-51228839.0,-0.0,-0.269,normal
2022-09-16,EWY,54.4173,54.4,2753517455,50600000.0,0.0,0.0,16272150.0,16272151.0,1.0,-0.032,normal
2022-09-19,EWY,54.0981,54.31,2737364771,50600000.0,0.0,0.0,-16152684.0,-16152684.0,-0.0,0.392,normal
2022-09-20,EWY,53.7631,53.57,2720415188,50600000.0,0.0,0.0,-16949583.0,-16949583.0,0.0,-0.359,normal
2022-09-21,EWY,53.2798,53.03,2695958234,50600000.0,0.0,0.0,-24456953.0,-24456954.0,-1.0,-0.469,normal
2022-09-22,EWY,52.3005,52.4,2646406160,50600000.0,0.0,0.0,-49552074.0,-49552074.0,-0.0,0.19,normal
2022-09-23,EWY,51.0213,50.57,2581680006,50600000.0,0.0,0.0,-64726154.0,-64726154.0,-0.0,-0.885,normal
2022-09-26,EWY,49.4086,49.52,2500075059,50600000.0,0.0,0.0,-81604948.0,-81604947.0,1.0,0.226,normal
2022-09-27,EWY,49.41,49.21,2500147164,50600000.0,0.0,0.0,72105.0,72105.0,-0.0,-0.405,normal
2022-09-28,EWY,48.7721,49.36,2467866894,50600000.0,0.0,0.0,-32280270.0,-32280270.0,0.0,1.206,normal
2022-09-29,EWY,47.9155,48.25,2424524148,50600000.0,0.0,0.0,-43342746.0,-43342746.0,-0.0,0.698,normal
2022-09-30,EWY,47.6448,47.36,2410824603,50600000.0,0.0,0.0,-13699545.0,-13699545.0,0.0,-0.598,normal
2022-10-03,EWY,48.5416,48.42,2456206630,50600000.0,0.0,0.0,45382027.0,45382027.0,0.0,-0.251,normal
2022-10-04,EWY,50.0898,50.7,2534543273,50600000.0,0.0,0.0,78336643.0,78336643.0,-0.0,1.218,normal
2022-10-05,EWY,50.2287,49.83,2541574396,50600000.0,0.0,0.0,7031123.0,7031123.0,-0.0,-0.794,normal
2022-10-06,EWY,50.4605,50.21,2553300895,50600000.0,0.0,0.0,11726499.0,11726499.0,-0.0,-0.496,normal
2022-10-07,EWY,49.8572,49.36,2522773915,50600000.0,0.0,0.0,-30526980.0,-30526980.0,0.0,-0.997,normal
2022-10-10,EWY,49.5894,48.7,2509223691,50600000.0,0.0,0.0,-13550225.0,-13550224.0,1.0,-1.794,normal
2022-10-11,EWY,48.769,48.62,2467712361,50600000.0,0.0,0.0,-41511329.0,-41511330.0,-1.0,-0.306,normal
2022-10-12,EWY,49.3083,49.12,2495001093,50600000.0,0.0,0.0,27288732.0,27288732.0,0.0,-0.382,normal
2022-10-13,EWY,49.2696,49.09,2493039331,50600000.0,0.0,0.0,-1961762.0,-1961762.0,-0.0,-0.364,normal
2022-10-14,EWY,48.9184,48.61,2475270939,50600000.0,0.0,0.0,-17768392.0,-17768392.0,0.0,-0.63,normal
2022-10-17,EWY,50.0592,50.14,2532994559,50600000.0,0.0,0.0,57723620.0,57723620.0,0.0,0.161,normal
2022-10-18,EWY,50.5467,50.2,2557663374,50600000.0,0.0,0.0,24668816.0,24668815.0,-1.0,-0.686,normal
2022-10-19,EWY,49.9976,49.55,2529878206,50600000.0,0.0,0.0,-27785168.0,-27785168.0,0.0,-0.895,normal
2022-10-20,EWY,49.5187,49.54,2505644297,50600000.0,0.0,0.0,-24233909.0,-24233909.0,-0.0,0.043,normal
2022-10-21,EWY,50.1299,50.34,2536574711,50600000.0,0.0,0.0,30930414.0,30930414.0,0.0,0.419,normal
2022-10-24,EWY,50.012,49.76,2530606188,50600000.0,0.0,0.0,-5968523.0,-5968523.0,0.0,-0.504,normal
2022-10-25,EWY,50.3913,50.6,2549801855,50600000.0,0.0,0.0,19195667.0,19195667.0,0.0,0.414,normal
2022-10-26,EWY,50.7903,51.53,2569987156,50600000.0,0.0,0.0,20185301.0,20185301.0,-0.0,1.456,normal
2022-10-27,EWY,51.5317,51.5,2607504779,50600000.0,0.0,0.0,37517623.0,37517623.0,0.0,-0.061,normal
2022-10-28,EWY,51.8765,51.82,2624951507,50600000.0,0.0,0.0,17446728.0,17446728.0,-0.0,-0.109,normal
2022-10-31,EWY,51.6831,51.81,2615164911,50600000.0,0.0,0.0,-9786597.0,-9786596.0,1.0,0.245,normal
2022-11-01,EWY,52.5048,52.71,2656741615,50600000.0,0.0,0.0,41576704.0,41576704.0,-0.0,0.391,normal
2022-11-02,EWY,52.0074,51.74,2631574895,50600000.0,0.0,0.0,-25166720.0,-25166720.0,-0.0,-0.514,normal
2022-11-03,EWY,51.8112,52.03,2621647833,50600000.0,0.0,0.0,-9927062.0,-9927062.0,0.0,0.422,normal
2022-11-04,EWY,53.2108,53.93,2692467087,50600000.0,0.0,0.0,70819254.0,70819254.0,0.0,1.352,normal
2022-11-07,EWY,54.3991,54.71,2752594865,50600000.0,0.0,0.0,60127778.0,60127778.0,0.0,0.572,normal
2022-11-08,EWY,55.5404,55.92,2810345910,50600000.0,0.0,0.0,57751045.0,57751045.0,-0.0,0.683,normal
2022-11-09,EWY,56.0274,55.84,2834987654,50600000.0,0.0,0.0,24641745.0,24641744.0,-1.0,-0.335,normal
2022-11-10,EWY,57.1601,58.38,2892300301,50600000.0,0.0,0.0,57312647.0,57312647.0,0.0,2.134,normal
2022-11-11,EWY,60.254,60.73,3048854475,50600000.0,0.0,0.0,156554174.0,156554174.0,0.0,0.79,normal
2022-11-14,EWY,59.4953,59.57,3010463040,50600000.0,0.0,0.0,-38391434.0,-38391435.0,-1.0,0.126,normal
2022-11-15,EWY,60.0741,60.36,3219974118,53600000.0,3000000.0,180222432.0,29288646.0,209511078.0,-0.0,0.476,normal
2022-11-16,EWY,59.0364,58.57,3164348682,53600000.0,0.0,0.0,-55625437.0,-55625436.0,1.0,-0.79,normal
2022-11-17,EWY,57.6279,57.68,3169537085,55000000.0,1400000.0,80679126.0,-75490722.0,5188403.0,-0.0,0.09,normal
2022-11-18,EWY,57.9429,58.05,3186856805,55000000.0,0.0,0.0,17319720.0,17319720.0,0.0,0.185,normal
2022-11-21,EWY,56.6522,56.46,3115872705,55000000.0,0.0,0.0,-70984100.0,-70984100.0,-0.0,-0.339,normal
2022-11-22,EWY,56.6817,56.86,3117495920,55000000.0,0.0,0.0,1623215.0,1623215.0,-0.0,0.315,normal
2022-11-23,EWY,57.2576,57.95,3189246148,55700000.0,700000.0,40080293.0,31669935.0,71750228.0,0.0,1.209,normal
2022-11-25,EWY,58.256,57.87,3279814827,56300000.0,600000.0,34953622.0,55615057.0,90568679.0,-0.0,-0.663,normal
2022-11-28,EWY,56.8411,56.84,3200154718,56300000.0,0.0,0.0,-79660109.0,-79660109.0,-0.0,-0.002,normal
2022-11-29,EWY,58.2077,58.36,3277095480,56300000.0,0.0,0.0,76940762.0,76940762.0,-0.0,0.262,normal
2022-11-30,EWY,60.5904,60.7,3411236930,56300000.0,0.0,0.0,134141450.0,134141450.0,0.0,0.181,normal
2022-12-01,EWY,60.4701,60.31,3404469051,56300000.0,0.0,0.0,-6767879.0,-6767879.0,0.0,-0.265,normal
2022-12-02,EWY,59.3576,59.44,3341835301,56300000.0,0.0,0.0,-62633750.0,-62633750.0,-0.0,0.139,normal
2022-12-05,EWY,58.6277,58.06,3300742212,56300000.0,0.0,0.0,-41093089.0,-41093089.0,-0.0,-0.968,normal
2022-12-06,EWY,57.117,57.08,3215686818,56300000.0,0.0,0.0,-85055394.0,-85055394.0,-0.0,-0.065,normal
2022-12-07,EWY,57.1374,57.39,3216834269,56300000.0,0.0,0.0,1147450.0,1147451.0,1.0,0.442,normal
2022-12-08,EWY,57.3958,57.62,3231385961,56300000.0,0.0,0.0,14551692.0,14551692.0,-0.0,0.391,normal
2022-12-09,EWY,58.0814,58.04,3269982820,56300000.0,0.0,0.0,38596859.0,38596859.0,-0.0,-0.071,normal
2022-12-12,EWY,58.186,58.2,3275869041,56300000.0,0.0,0.0,5886221.0,5886221.0,-0.0,0.024,normal
2022-12-13,EWY,57.3632,58.25,3229548273,56300000.0,0.0,0.0,-46320769.0,-46320768.0,1.0,1.546,normal
2022-12-14,EWY,57.9125,58.01,3292327728,56850000.0,550000.0,31851895.0,30927560.0,62779455.0,-1.0,0.168,normal
2022-12-15,EWY,55.991,55.5,3183086247,56850000.0,0.0,0.0,-109241482.0,-109241481.0,1.0,-0.877,normal
2022-12-16,EWY,56.4115,56.31,3206993206,56850000.0,0.0,0.0,23906960.0,23906959.0,-1.0,-0.18,normal
2022-12-19,EWY,56.4897,56.65,3211436887,56850000.0,0.0,0.0,4443680.0,4443681.0,1.0,0.284,normal
2022-12-20,EWY,57.2108,57.44,3252432843,56850000.0,0.0,0.0,40995956.0,40995956.0,-0.0,0.401,normal
2022-12-21,EWY,57.229,57.32,3253465978,56850000.0,0.0,0.0,1033135.0,1033135.0,-0.0,0.159,normal
2022-12-22,EWY,57.4671,56.9,3267002588,56850000.0,0.0,0.0,13536610.0,13536610.0,-0.0,-0.987,normal
2022-12-23,EWY,57.0241,57.04,3241819289,56850000.0,0.0,0.0,-25183299.0,-25183299.0,0.0,0.028,normal
2022-12-27,EWY,57.5222,57.65,3270135819,56850000.0,0.0,0.0,28316530.0,28316530.0,-0.0,0.222,normal
2022-12-28,EWY,56.9651,56.61,3238464684,56850000.0,0.0,0.0,-31671135.0,-31671135.0,-0.0,-0.623,normal
2022-12-29,EWY,56.9185,57.13,3235817066,56850000.0,0.0,0.0,-2647618.0,-2647618.0,0.0,0.372,normal
2022-12-30,EWY,56.675,56.48,3221971931,56850000.0,0.0,0.0,-13845135.0,-13845135.0,0.0,-0.344,normal
2023-01-03,EWY,55.569,55.43,3159100436,56850000.0,0.0,0.0,-62871495.0,-62871495.0,0.0,-0.25,normal
2023-01-04,EWY,57.2196,57.62,3252932725,56850000.0,0.0,0.0,93832289.0,93832289.0,-0.0,0.7,normal
2023-01-05,EWY,57.014,57.01,3241243910,56850000.0,0.0,0.0,-11688815.0,-11688815.0,-0.0,-0.007,normal
2023-01-06,EWY,59.0609,59.89,3357609720,56850000.0,0.0,0.0,116365810.0,116365810.0,-0.0,1.404,normal
2023-01-09,EWY,60.9239,61.15,3463522237,56850000.0,0.0,0.0,105912516.0,105912517.0,1.0,0.371,normal
2023-01-10,EWY,61.0676,61.35,3471690559,56850000.0,0.0,0.0,8168322.0,8168322.0,0.0,0.463,normal
2023-01-11,EWY,61.2709,61.51,3483250324,56850000.0,0.0,0.0,11559765.0,11559765.0,-0.0,0.39,normal
2023-01-12,EWY,61.2919,61.96,3484442070,56850000.0,0.0,0.0,1191747.0,1191746.0,-1.0,1.09,normal
2023-01-13,EWY,62.1674,62.42,3534215780,56850000.0,0.0,0.0,49773710.0,49773710.0,0.0,0.406,normal
2023-01-17,EWY,62.0369,62.25,3681890846,59350000.0,2500000.0,155092285.0,-7417219.0,147675066.0,0.0,0.344,normal
2023-01-18,EWY,61.214,61.32,3633049476,59350000.0,0.0,0.0,-48841370.0,-48841370.0,0.0,0.173,normal
2023-01-19,EWY,62.1183,62.17,3686718375,59350000.0,0.0,0.0,53668899.0,53668899.0,-0.0,0.083,normal
2023-01-20,EWY,62.9513,63.24,3736161554,59350000.0,0.0,0.0,49443179.0,49443179.0,-0.0,0.459,normal
2023-01-23,EWY,63.4848,63.9,3767823355,59350000.0,0.0,0.0,31661801.0,31661801.0,0.0,0.654,normal
2023-01-24,EWY,63.4391,63.71,3765107618,59350000.0,0.0,0.0,-2715737.0,-2715737.0,0.0,0.427,normal
2023-01-25,EWY,63.7606,63.86,3784190838,59350000.0,0.0,0.0,19083221.0,19083220.0,-1.0,0.156,normal
2023-01-26,EWY,64.9903,65.09,3935159698,60550000.0,1200000.0,77988301.0,72980558.0,150968860.0,0.0,0.153,normal
2023-01-27,EWY,65.3389,65.41,4086946819,62550000.0,2000000.0,130677756.0,21109365.0,151787121.0,0.0,0.109,normal
2023-01-30,EWY,64.0596,63.97,4160669201,64950000.0,2400000.0,153742973.0,-80020590.0,73722382.0,-1.0,-0.14,normal
2023-01-31,EWY,63.4358,63.47,4120156119,64950000.0,0.0,0.0,-40513082.0,-40513082.0,0.0,0.054,normal
2023-02-01,EWY,64.5824,65.11,4194629023,64950000.0,0.0,0.0,74472904.0,74472904.0,-0.0,0.817,normal
